epoch,loss,lr,mse,val_loss,val_mse
0,0.04841332416981459,0.001,0.048413318,0.08372380584478378,0.083723806
1,0.047987157851457594,0.001,0.04798716,0.0828251838684082,0.082825184
2,0.04711298000067472,0.001,0.047112983,0.20637927949428558,0.20637928
3,0.046057252921164034,0.000100000005,0.04605726,0.18999196588993073,0.18999197
4,0.04661519326269627,1e-04,0.0466152,0.21071982383728027,0.21071982
5,0.046729660034179686,1e-04,0.046729654,0.19575391709804535,0.19575392
6,0.0471099241822958,1e-04,0.04710992,0.1909639686346054,0.19096397
