epoch,loss,lr,mse,val_loss,val_mse
0,0.01640764033421874,0.001,0.016407637,0.011345558799803257,0.011345559
1,0.010547698917798698,0.001,0.010547696,0.010293553583323956,0.010293554
2,0.009067301847971975,0.001,0.009067302,0.01043324451893568,0.0104332445
3,0.008526141396723688,0.000100000005,0.008526144,0.01059919036924839,0.01059919
4,0.008368210014887155,1e-04,0.00836821,0.010631376877427101,0.010631377
5,0.008254348696209491,1e-04,0.008254348,0.010527490638196468,0.010527491
6,0.008083524387329817,1e-04,0.008083525,0.010611376725137234,0.010611377
